date,hour,pm2.5
2010/3/3,16,101.0
2010/3/3,17,99.0
2010/3/3,18,17.0
2010/3/3,19,20.0
2010/3/3,20,20.0
2010/3/3,21,20.0
2010/3/3,22,20.0
2010/3/3,23,35.0
2010/3/10,0,118.0
2010/3/10,1,24.0
2010/3/10,2,47.0
2010/3/10,3,29.0
2010/3/10,4,17.0
2010/3/10,5,17.0
2010/3/10,6,17.0
2010/3/10,7,10.0
2010/3/10,8,29.0
2010/3/10,9,85.0
2010/3/10,10,33.0
2010/3/10,11,23.0
2010/3/10,12,12.0
2010/3/10,13,22.0
2010/3/10,14,22.0
2010/3/10,15,22.0
2010/3/10,16,12.0
2010/3/10,17,15.0
2010/3/10,18,44.0
2010/3/10,19,32.0
2010/3/10,20,49.0
2010/3/10,21,50.0
2010/3/10,22,35.0
2010/3/10,23,35.0
2010/3/17,0,43.0
2010/3/17,1,44.0
2010/3/17,2,11.0
2010/3/17,3,9.0
2010/3/17,4,7.0
2010/3/17,5,7.0
2010/3/17,6,17.0
2010/3/17,7,27.0
2010/3/17,8,37.0
2010/3/17,9,16.0
2010/3/17,10,16.0
2010/3/17,11,14.0
2010/3/17,12,20.0
2010/3/17,13,14.0
2010/3/17,14,34.0
2010/3/17,15,40.0
2010/3/17,16,10.0
2010/3/17,17,10.0
2010/3/17,18,19.0
2010/3/17,19,43.0
2010/3/17,20,32.0
2010/3/17,21,50.0
2010/3/17,22,132.0
2010/3/17,23,60.0
2010/3/24,0,52.0
2010/3/24,1,52.0
2010/3/24,2,56.0
2010/3/24,3,24.0
2010/3/24,4,60.0
2010/3/24,5,11.0
2010/3/24,6,17.0
2010/3/24,7,17.0
2010/3/24,8,15.0
2010/3/24,9,15.0
2010/3/24,10,14.0
2010/3/24,11,14.0
2010/3/24,12,14.0
2010/3/24,13,26.0
2010/3/24,14,22.0
2010/3/24,15,24.0
2010/3/24,16,29.0
2010/3/24,17,21.0
2010/3/24,18,144.0
2010/3/24,19,68.0
2010/3/24,20,116.0
2010/3/24,21,75.0
2010/3/24,22,95.0
2010/3/24,23,91.0
2010/3/31,7,28.0
2010/3/31,8,79.0
2010/3/31,17,27.0
2010/3/31,18,27.0
2010/3/31,19,22.0
2010/3/31,20,18.0
2010/3/31,21,11.0
2010/3/31,22,11.0
2010/3/31,23,35.0
2010/4/7,0,6.0
2010/4/7,1,53.0
2010/4/7,2,53.0
2010/4/7,3,6.0
2010/4/7,4,53.0
2010/4/7,5,14.0
2010/4/7,6,40.0
2010/4/7,7,14.0
2010/4/7,8,14.0
2010/4/7,9,24.0
2010/4/7,10,16.0
2010/4/7,11,37.0
2010/4/7,12,12.0
2010/4/7,13,23.0
2010/4/7,14,23.0
2010/4/7,15,24.0
2010/4/7,16,27.0
2010/4/7,17,45.0
2010/4/7,18,45.0
2010/4/7,19,59.0
2010/4/7,20,59.0
2010/4/7,21,58.0
2010/4/7,22,58.0
2010/4/7,23,58.0
2010/4/14,0,53.0
2010/4/14,1,7.0
2010/4/14,2,53.0
2010/4/14,3,6.0
2010/4/14,4,53.0
2010/4/14,5,24.0
2010/4/14,6,24.0
2010/4/14,7,24.0
2010/4/14,8,8.0
2010/4/14,9,8.0
2010/4/14,10,8.0
2010/4/14,11,8.0
2010/4/14,12,6.0
2010/4/14,13,4.0
2010/4/14,14,4.0
2010/4/14,15,10.0
2010/4/14,16,12.0
2010/4/14,17,25.0
2010/4/14,18,22.0
2010/4/14,19,17.0
2010/4/14,20,17.0
2010/4/14,21,17.0
2010/4/14,22,53.0
2010/4/14,23,23.0
2010/4/21,0,36.0
2010/4/21,1,45.0
2010/4/21,2,56.0
2010/4/21,3,17.0
2010/4/21,4,7.0
2010/4/21,5,7.0
2010/4/21,6,19.0
2010/4/21,7,17.0
2010/4/21,8,17.0
2010/4/21,9,41.0
2010/4/21,10,41.0
2010/4/21,11,41.0
2010/4/21,12,29.0
2010/4/21,13,9.0
2010/4/21,14,9.0
2010/4/21,15,37.0
2010/4/21,16,9.0
2010/4/21,17,11.0
2010/4/21,18,11.0
2010/4/21,19,31.0
2010/4/21,20,25.0
2010/4/21,21,25.0
2010/4/21,22,25.0
2010/4/21,23,25.0
2010/4/28,0,8.0
2010/4/28,1,8.0
2010/4/28,2,6.0
2010/4/28,3,8.0
2010/4/28,4,8.0
2010/4/28,5,8.0
2010/4/28,6,9.0
2010/4/28,7,9.0
2010/4/28,8,9.0
2010/4/28,9,10.0
2010/4/28,10,13.0
2010/4/28,11,13.0
2010/4/28,12,14.0
2010/4/28,13,14.0
2010/4/28,14,14.0
2010/4/28,15,14.0
2010/4/28,16,14.0
2010/4/28,17,14.0
2010/4/28,18,26.0
2010/4/28,19,26.0
2010/4/28,20,26.0
2010/4/28,21,26.0
2010/4/28,22,26.0
2010/4/28,23,26.0
2010/5/5,0,43.0
2010/5/5,1,43.0
2010/5/5,2,43.0
2010/5/5,3,71.0
2010/5/5,4,71.0
2010/5/5,5,71.0
2010/5/5,6,67.0
2010/5/5,7,73.0
2010/5/5,8,73.0
2010/5/5,9,73.0
2010/5/5,10,73.0
2010/5/5,11,73.0
2010/5/5,12,101.0
2010/5/5,13,6.0
2010/5/5,14,6.0
2010/5/5,15,6.0
2010/5/5,16,34.0
2010/5/5,17,13.0
2010/5/5,18,23.0
2010/5/5,19,19.0
2010/5/5,20,12.0
2010/5/5,21,22.0
2010/5/5,22,22.0
2010/5/5,23,30.0
2010/5/12,0,56.0
2010/5/12,1,68.0
2010/5/12,2,46.0
2010/5/12,3,74.0
2010/5/12,4,43.0
2010/5/12,5,138.0
2010/5/12,6,99.0
2010/5/12,7,46.0
2010/5/12,8,47.0
2010/5/12,9,56.0
2010/5/12,10,71.0
2010/5/12,11,36.0
2010/5/12,12,114.0
2010/5/12,13,15.0
2010/5/12,14,78.0
2010/5/12,15,41.0
2010/5/12,16,36.0
2010/5/12,17,49.0
2010/5/12,18,54.0
2010/5/12,19,50.0
2010/5/12,20,36.0
2010/5/12,21,44.0
2010/5/12,22,59.0
2010/5/12,23,53.0
2010/5/19,0,40.0
2010/5/19,1,87.0
2010/5/19,2,60.0
2010/5/19,3,64.0
2010/5/19,4,80.0
2010/5/19,5,47.0
2010/5/19,6,33.0
2010/5/19,7,20.0
2010/5/19,8,13.0
2010/5/19,9,15.0
2010/5/19,10,13.0
2010/5/19,11,8.0
2010/5/19,12,15.0
2010/5/19,13,8.0
2010/5/19,14,9.0
2010/5/19,15,9.0
2010/5/19,16,22.0
2010/5/19,17,13.0
2010/5/19,18,22.0
2010/5/19,19,30.0
2010/5/19,20,27.0
2010/5/19,21,27.0
2010/5/19,22,12.0
2010/5/19,23,12.0
2010/5/26,0,28.0
2010/5/26,1,53.0
2010/5/26,2,64.0
2010/5/26,3,33.0
2010/5/26,4,26.0
2010/5/26,5,35.0
2010/5/26,6,31.0
2010/5/26,7,44.0
2010/5/26,8,34.0
2010/5/26,9,94.0
2010/5/26,10,53.0
2010/5/26,11,53.0
2010/5/26,12,61.0
2010/5/26,13,54.0
2010/5/26,14,46.0
2010/5/26,15,46.0
2010/5/26,16,46.0
2010/5/26,17,46.0
2010/5/26,18,57.0
2010/5/26,19,59.0
2010/5/26,20,59.0
2010/5/26,21,125.0
2010/5/26,22,131.0
2010/5/26,23,39.0
2010/6/2,17,99.0
2010/6/2,18,92.0
2010/6/2,19,79.0
2010/6/2,20,54.0
2010/6/2,21,29.0
2010/6/2,22,29.0
2010/6/2,23,94.0
2010/6/9,17,82.0
2010/6/9,18,82.0
2010/6/9,19,82.0
2010/6/9,20,90.0
2010/6/9,21,35.0
2010/6/9,22,37.0
2010/6/9,23,29.0
2010/6/16,0,49.0
2010/6/16,1,55.0
2010/6/16,2,54.0
2010/6/16,3,68.0
2010/6/16,4,68.0
2010/6/16,5,68.0
2010/6/16,6,67.0
2010/6/16,7,80.0
2010/6/16,8,64.0
2010/6/16,9,23.0
2010/6/16,10,23.0
2010/6/16,11,23.0
2010/6/16,12,16.0
2010/6/16,13,117.0
2010/6/16,14,140.0
2010/6/16,15,208.0
2010/6/16,16,56.0
2010/6/16,17,111.0
2010/6/16,18,16.0
2010/6/16,19,82.0
2010/6/16,20,27.0
2010/6/16,21,37.0
2010/6/16,22,45.0
2010/6/16,23,78.0
2010/6/23,10,39.0
2010/6/23,11,49.0
2010/6/23,12,43.0
2010/6/23,13,43.0
2010/6/23,14,43.0
2010/6/23,15,37.0
2010/6/23,16,11.0
2010/6/23,17,13.0
2010/6/23,18,13.0
2010/6/23,19,67.0
2010/6/23,20,21.0
2010/6/23,21,27.0
2010/6/23,22,27.0
2010/6/23,23,32.0
2010/6/30,0,176.0
2010/6/30,1,176.0
2010/6/30,2,158.0
2010/6/30,3,121.0
2010/6/30,4,153.0
2010/6/30,5,119.0
2010/6/30,6,170.0
2010/6/30,7,122.0
2010/6/30,8,101.0
2010/6/30,9,99.0
2010/6/30,10,151.0
2010/6/30,11,128.0
2010/6/30,12,148.0
2010/6/30,13,87.0
2010/6/30,14,164.0
2010/6/30,15,99.0
2010/6/30,16,159.0
2010/6/30,17,85.0
2010/6/30,18,40.0
2010/6/30,19,156.0
2010/6/30,20,60.0
2010/6/30,21,71.0
2010/6/30,22,69.0
2010/6/30,23,101.0
2010/7/7,0,43.0
2010/7/7,1,59.0
2010/7/7,2,19.0
2010/7/7,3,19.0
2010/7/7,4,13.0
2010/7/7,5,18.0
2010/7/7,6,17.0
2010/7/7,7,27.0
2010/7/7,8,25.0
2010/7/7,9,25.0
2010/7/7,10,25.0
2010/7/7,11,28.0
2010/7/7,12,28.0
2010/7/7,13,22.0
2010/7/7,14,25.0
2010/7/7,15,28.0
2010/7/7,16,13.0
2010/7/7,17,11.0
2010/7/7,18,8.0
2010/7/7,19,15.0
2010/7/7,20,14.0
2010/7/7,21,25.0
2010/7/7,22,27.0
2010/7/7,23,27.0
2010/7/14,0,37.0
2010/7/14,1,52.0
2010/7/14,2,68.0
2010/7/14,3,83.0
2010/7/14,4,53.0
2010/7/14,5,48.0
2010/7/14,6,82.0
2010/7/14,7,77.0
2010/7/14,8,66.0
2010/7/14,9,113.0
2010/7/14,10,109.0
2010/7/14,11,71.0
2010/7/14,12,73.0
2010/7/14,13,96.0
2010/7/14,14,79.0
2010/7/14,15,44.0
2010/7/14,16,62.0
2010/7/14,17,69.0
2010/7/14,18,20.0
2010/7/14,19,44.0
2010/7/14,20,67.0
2010/7/14,21,109.0
2010/7/14,22,93.0
2010/7/14,23,80.0
2010/7/21,0,94.0
2010/7/21,1,73.0
2010/7/21,2,113.0
2010/7/21,3,77.0
2010/7/21,4,65.0
2010/7/21,5,54.0
2010/7/21,6,33.0
2010/7/21,7,36.0
2010/7/21,8,78.0
2010/7/21,9,29.0
2010/7/21,10,69.0
2010/7/21,11,118.0
2010/7/21,12,55.0
2010/7/21,13,101.0
2010/7/21,14,83.0
2010/7/21,15,87.0
2010/7/21,16,113.0
2010/7/21,17,116.0
2010/7/21,18,93.0
2010/7/21,19,100.0
2010/7/21,20,99.0
2010/7/21,21,88.0
2010/7/21,22,79.0
2010/7/21,23,80.0
2010/7/28,0,56.0
2010/7/28,1,56.0
2010/7/28,2,55.0
2010/7/28,3,55.0
2010/7/28,4,59.0
2010/7/28,5,59.0
2010/7/28,6,59.0
2010/7/28,7,59.0
2010/7/28,8,125.0
2010/7/28,9,101.0
2010/7/28,10,101.0
2010/7/28,11,97.0
2010/7/28,12,86.0
2010/7/28,13,73.0
2010/7/28,14,69.0
2010/7/28,15,66.0
2010/7/28,16,65.0
2010/7/28,17,55.0
2010/7/28,18,51.0
2010/7/28,19,51.0
2010/7/28,20,99.0
2010/7/28,21,99.0
2010/7/28,22,99.0
2010/7/28,23,96.0
2010/8/4,0,38.0
2010/8/4,1,38.0
2010/8/4,2,38.0
2010/8/4,3,49.0
2010/8/4,4,79.0
2010/8/4,5,90.0
2010/8/4,6,69.0
2010/8/4,7,50.0
2010/8/4,8,73.0
2010/8/4,9,24.0
2010/8/4,10,66.0
2010/8/4,11,35.0
2010/8/4,12,66.0
2010/8/4,13,56.0
2010/8/4,14,50.0
2010/8/4,15,50.0
2010/8/4,16,47.0
2010/8/4,17,56.0
2010/8/4,18,56.0
2010/8/4,19,56.0
2010/8/4,20,62.0
2010/8/4,21,66.0
2010/8/4,22,17.0
2010/8/4,23,20.0
2010/8/11,0,74.0
2010/8/11,1,79.0
2010/8/11,2,80.0
2010/8/11,3,93.0
2010/8/11,4,88.0
2010/8/11,5,42.0
2010/8/11,6,38.0
2010/8/11,7,62.0
2010/8/11,8,57.0
2010/8/11,9,80.0
2010/8/11,10,88.0
2010/8/11,11,56.0
2010/8/11,12,47.0
2010/8/11,13,50.0
2010/8/11,14,47.0
2010/8/11,15,47.0
2010/8/11,16,49.0
2010/8/11,17,49.0
2010/8/11,18,49.0
2010/8/11,19,50.0
2010/8/11,20,57.0
2010/8/11,21,62.0
2010/8/11,22,30.0
2010/8/11,23,53.0
2010/8/18,0,105.0
2010/8/18,1,130.0
2010/8/18,2,85.0
2010/8/18,3,114.0
2010/8/18,4,114.0
2010/8/18,5,135.0
2010/8/18,6,140.0
2010/8/18,7,143.0
2010/8/18,8,143.0
2010/8/18,9,151.0
2010/8/18,10,83.0
2010/8/18,11,71.0
2010/8/18,12,61.0
2010/8/18,13,63.0
2010/8/18,14,55.0
2010/8/18,15,22.0
2010/8/18,16,15.0
2010/8/18,17,24.0
2010/8/18,18,47.0
2010/8/18,19,36.0
2010/8/18,20,30.0
2010/8/18,21,37.0
2010/8/18,22,37.0
2010/8/18,23,26.0
2010/8/25,0,66.0
2010/8/25,1,50.0
2010/8/25,2,104.0
2010/8/25,3,59.0
2010/8/25,4,60.0
2010/8/25,5,101.0
2010/8/25,6,78.0
2010/8/25,7,92.0
2010/8/25,8,107.0
2010/8/25,9,114.0
2010/8/25,10,46.0
2010/8/25,11,99.0
2010/8/25,12,78.0
2010/8/25,13,141.0
2010/8/25,14,58.0
2010/8/25,15,55.0
2010/8/25,16,74.0
2010/8/25,17,58.0
2010/8/25,18,65.0
2010/8/25,19,35.0
2010/8/25,20,55.0
2010/8/25,21,55.0
2010/8/25,22,135.0
2010/8/25,23,100.0
2010/9/1,0,29.0
2010/9/1,1,16.0
2010/9/1,2,44.0
2010/9/1,3,93.0
2010/9/1,4,28.0
2010/9/1,5,34.0
2010/9/1,6,52.0
2010/9/1,7,52.0
2010/9/1,8,97.0
2010/9/1,9,97.0
2010/9/1,10,37.0
2010/9/1,11,12.0
2010/9/1,12,20.0
2010/9/1,13,51.0
2010/9/1,14,51.0
2010/9/1,15,80.0
2010/9/1,16,16.0
2010/9/1,17,71.0
2010/9/1,18,71.0
2010/9/1,19,95.0
2010/9/1,20,66.0
2010/9/1,21,54.0
2010/9/1,22,55.0
2010/9/1,23,44.0
2010/9/8,0,26.0
2010/9/8,1,41.0
2010/9/8,2,51.0
2010/9/8,3,81.0
2010/9/8,4,8.0
2010/9/8,5,101.0
2010/9/8,6,64.0
2010/9/8,7,11.0
2010/9/8,8,23.0
2010/9/8,9,39.0
2010/9/8,10,46.0
2010/9/8,11,10.0
2010/9/8,12,13.0
2010/9/8,13,33.0
2010/9/8,14,59.0
2010/9/8,15,9.0
2010/9/8,16,52.0
2010/9/8,17,49.0
2010/9/8,18,5.0
2010/9/8,19,38.0
2010/9/8,20,17.0
2010/9/8,21,39.0
2010/9/8,22,21.0
2010/9/8,23,38.0
2010/9/15,0,41.0
2010/9/15,1,116.0
2010/9/15,2,61.0
2010/9/15,3,38.0
2010/9/15,4,38.0
2010/9/15,5,51.0
2010/9/15,6,20.0
2010/9/15,7,18.0
2010/9/15,8,53.0
2010/9/15,9,83.0
2010/9/15,10,38.0
2010/9/15,11,85.0
2010/9/15,12,72.0
2010/9/15,13,60.0
2010/9/15,14,61.0
2010/9/15,15,48.0
2010/9/15,16,52.0
2010/9/15,17,75.0
2010/9/15,18,79.0
2010/9/15,19,79.0
2010/9/15,20,79.0
2010/9/15,21,64.0
2010/9/15,22,64.0
2010/9/15,23,101.0
2010/10/6,0,393.0
2010/10/6,1,58.0
2010/10/6,2,281.0
2010/10/6,3,283.0
2010/10/6,4,4.0
2010/10/6,5,58.0
2010/10/6,6,9.0
2010/10/6,7,310.0
2010/10/6,8,47.0
2010/10/6,9,324.0
2010/10/6,10,127.0
2010/10/6,11,39.0
2010/10/6,12,39.0
2010/10/6,13,55.0
2010/10/6,14,55.0
2010/10/6,15,56.0
2010/10/6,16,60.0
2010/10/6,17,72.0
2010/10/6,18,80.0
2010/10/6,19,169.0
2010/10/6,20,99.0
2010/10/6,21,152.0
2010/10/6,22,347.0
2010/10/6,23,347.0
2010/10/13,0,23.0
2010/10/13,1,43.0
2010/10/13,2,20.0
2010/10/13,3,19.0
2010/10/13,4,18.0
2010/10/13,5,21.0
2010/10/13,6,24.0
2010/10/13,7,12.0
2010/10/13,8,37.0
2010/10/13,9,46.0
2010/10/13,10,38.0
2010/10/13,11,87.0
2010/10/13,12,8.0
2010/10/13,13,32.0
2010/10/13,14,37.0
2010/10/13,15,37.0
2010/10/13,16,42.0
2010/10/13,17,24.0
2010/10/13,18,25.0
2010/10/13,19,202.0
2010/10/13,20,92.0
2010/10/13,21,95.0
2010/10/13,22,10.0
2010/10/13,23,92.0
2010/10/20,0,39.0
2010/10/20,1,72.0
2010/10/20,2,40.0
2010/10/20,3,41.0
2010/10/20,4,21.0
2010/10/20,5,78.0
2010/10/20,6,61.0
2010/10/20,7,22.0
2010/10/20,8,59.0
2010/10/20,9,128.0
2010/10/20,10,39.0
2010/10/20,11,29.0
2010/10/20,12,91.0
2010/10/20,13,91.0
2010/10/20,14,53.0
2010/10/20,15,44.0
2010/10/20,16,8.0
2010/10/20,17,12.0
2010/10/20,18,12.0
2010/10/20,19,43.0
2010/10/20,20,9.0
2010/10/20,21,11.0
2010/10/20,22,21.0
2010/10/20,23,41.0
2010/10/27,0,40.0
2010/10/27,1,94.0
2010/10/27,2,47.0
2010/10/27,3,50.0
2010/10/27,4,16.0
2010/10/27,5,17.0
2010/10/27,6,9.0
2010/10/27,7,9.0
2010/10/27,8,16.0
2010/10/27,9,52.0
2010/10/27,10,59.0
2010/10/27,11,24.0
2010/10/27,12,21.0
2010/10/27,13,22.0
2010/10/27,14,22.0
2010/10/27,15,31.0
2010/10/27,16,31.0
2010/10/27,17,31.0
2010/10/27,18,59.0
2010/10/27,19,58.0
2010/10/27,20,74.0
2010/10/27,21,238.0
2010/10/27,22,186.0
2010/10/27,23,98.0
2010/11/3,15,11.0
2010/11/3,16,10.0
2010/11/3,17,23.0
2010/11/3,18,79.0
2010/11/3,19,79.0
2010/11/3,20,178.0
2010/11/3,21,150.0
2010/11/3,22,57.0
2010/11/3,23,114.0
2010/11/10,0,164.0
2010/11/10,1,219.0
2010/11/10,2,61.0
2010/11/10,3,28.0
2010/11/10,4,34.0
2010/11/10,5,34.0
2010/11/10,6,12.0
2010/11/10,7,41.0
2010/11/10,8,94.0
2010/11/10,9,124.0
2010/11/10,10,172.0
2010/11/10,11,134.0
2010/11/10,12,91.0
2010/11/10,13,71.0
2010/11/10,14,69.0
2010/11/10,15,108.0
2010/11/10,16,185.0
2010/11/10,17,95.0
2010/11/10,18,95.0
2010/11/10,19,74.0
2010/11/10,20,106.0
2010/11/10,21,101.0
2010/11/10,22,67.0
2010/11/10,23,23.0
2010/11/17,0,33.0
2010/11/17,1,33.0
2010/11/17,2,33.0
2010/11/17,3,12.0
2010/11/17,4,55.0
2010/11/17,5,12.0
2010/11/17,6,70.0
2010/11/17,7,73.0
2010/11/17,8,69.0
2010/11/17,9,121.0
2010/11/17,10,90.0
2010/11/17,11,66.0
2010/11/17,12,47.0
2010/11/17,13,75.0
2010/11/17,14,64.0
2010/11/17,15,64.0
2010/11/17,16,57.0
2010/11/17,17,78.0
2010/11/17,18,115.0
2010/11/17,19,111.0
2010/11/17,20,111.0
2010/11/17,21,240.0
2010/11/17,22,146.0
2010/11/17,23,223.0
2010/11/24,0,97.0
2010/11/24,1,97.0
2010/11/24,2,28.0
2010/11/24,3,28.0
2010/11/24,4,34.0
2010/11/24,5,51.0
2010/11/24,6,12.0
2010/11/24,7,15.0
2010/11/24,8,17.0
2010/11/24,9,16.0
2010/11/24,10,9.0
2010/11/24,11,9.0
2010/11/24,12,9.0
2010/11/24,13,17.0
2010/11/24,14,30.0
2010/11/24,15,19.0
2010/11/24,16,14.0
2010/11/24,17,9.0
2010/11/24,18,9.0
2010/11/24,19,18.0
2010/11/24,20,7.0
2010/11/24,21,38.0
2010/11/24,22,10.0
2010/11/24,23,45.0
2010/12/1,0,61.0
2010/12/1,1,60.0
2010/12/1,2,161.0
2010/12/1,3,139.0
2010/12/1,4,72.0
2010/12/1,5,80.0
2010/12/1,6,142.0
2010/12/1,7,26.0
2010/12/1,8,169.0
2010/12/1,9,169.0
2010/12/1,10,169.0
2010/12/1,11,120.0
2010/12/1,12,120.0
2010/12/1,13,230.0
2010/12/1,14,230.0
2010/12/1,15,230.0
2010/12/1,16,173.0
2010/12/1,17,173.0
2010/12/1,18,245.0
2010/12/1,19,233.0
2010/12/1,20,69.0
2010/12/1,21,69.0
2010/12/1,22,67.0
2010/12/1,23,67.0
2010/12/8,0,87.0
2010/12/8,1,84.0
2010/12/8,2,36.0
2010/12/8,3,36.0
2010/12/8,4,36.0
2010/12/8,5,36.0
2010/12/8,6,71.0
2010/12/8,7,26.0
2010/12/8,8,26.0
2010/12/8,9,17.0
2010/12/8,10,48.0
2010/12/8,11,23.0
2010/12/8,12,16.0
2010/12/8,13,91.0
2010/12/8,14,16.0
2010/12/8,15,24.0
2010/12/8,16,8.0
2010/12/8,17,10.0
2010/12/8,18,16.0
2010/12/8,19,16.0
2010/12/8,20,16.0
2010/12/8,21,16.0
2010/12/8,22,76.0
2010/12/8,23,72.0
2010/12/15,0,10.0
2010/12/15,1,13.0
2010/12/15,2,9.0
2010/12/15,3,9.0
2010/12/15,4,9.0
2010/12/15,5,9.0
2010/12/15,6,10.0
2010/12/15,7,12.0
2010/12/15,8,12.0
2010/12/15,9,11.0
2010/12/15,10,10.0
2010/12/15,11,10.0
2010/12/15,12,12.0
2010/12/15,13,10.0
2010/12/15,14,10.0
2010/12/15,15,14.0
2010/12/15,16,9.0
2010/12/15,17,14.0
2010/12/15,18,9.0
2010/12/15,19,14.0
2010/12/15,20,39.0
